name,lat,lng,address,zone,uid,_geo/lat,_geo/lng,searchScore,popularityScore,lat_scaled,lng_scaled,cluster
Prantik Pally Durgapuja,22.520593,88.387959,"Om Namah Shivay Housing Society, Shanti Pally, Prantik Palli, Kasba, Kolkata, West Bengal 700042",CCU-S,vzFJ3s7,22.520593,88.387959,0,,-0.601207589,0.631166591,1
22 Pally Sarodotsav,22.524482,88.347507,"Bakul Bagan, Bhowanipore, Kolkata, West Bengal 700025",CCU-S,X1Vv86r,22.524482,88.347507,0,,-0.543785402,-0.489663543,1
Bansdroni Sarbojaneen Durgotsav,22.474243,88.357882,"Hirendralal Sarkar Rd, Bansdroni Government Colony, Purba Putiary, Kolkata-700070",CCU-S,rIIrb0r,22.474243,88.357882,0,,-1.285578472,-0.202196603,1
Aaikatan Sarbojanin Durgotsab,22.474439,88.321434,"Dhar Para, Netaji Pally, Purba Barisha, Kolkata, West Bengal 700063",CCU-S,rohkyhl,22.474439,88.321434,0,,-1.282684476,-1.212085279,3
Hindusthan Park Tarun Sangha,22.518062,88.361171,"8/1c, Hindustan Park Road, Hindustan Park, Gariahat, Kolkata, West Bengal 700029",CCU-S,9lxKpmn,22.518062,88.361171,0,,-0.638578521,-0.11106612,1
Lake Gardens Peoples Association,22.505648,88.356154,"B-202, Mollahati Path, Lake Gardens, Kolkata, West Bengal 700045",CCU-S,0AqC2G9,22.505648,88.356154,0,,-0.821874748,-0.250075434,1
Tiljala Baisakhi Club,22.47706,88.377727,"S14A, Ashoke Rd, Baghajatin Colony, Kolkata, West Bengal 700084",CCU-S,keMNrjz,22.47706,88.377727,0,,-1.243984669,0.347661846,1
Bhowanipur Sarbojanin Durgotsav,22.532387,88.3435,Harish Mukherjee Road kol- 700025,CCU-S,ZSFlc3d,22.532387,88.3435,0,,-0.427065837,-0.600688124,1
Janamangal Samity,22.519112,88.341486,"291/1, Kalighat Rd, Anami Sangha, Kalighat, Kolkata, West Bengal 700026",CCU-S,OltLSnD,22.519112,88.341486,0,,-0.623074974,-0.656491345,1
Dhakuria Sarbojanin Durgotsab,22.511363,88.378555,"5, Sarat Ghosh Garden Road, Dhakuria, Tanu Pukur, Kolkata, West Bengal",CCU-S,dYV4mEJ,22.511363,88.378555,0,,-0.737491154,0.370603786,1
Kalighat Milan Sangha,22.524156,88.340782,"No. 32E, Harish Chatterjee St, Kalighat, Kolkata, West Bengal 700026",CCU-S,khHufod,22.524156,88.340782,0,,-0.548598884,-0.675997535,1
Chetla Central Association,22.517737,88.334206,"33/4A, Chetla Central Rd, Chetla, Kolkata, West Bengal 700027",CCU-S,oSCqHNp,22.517737,88.334206,0,,-0.643377238,-0.858203086,3
Mahamayatala Sarbojanin Durgotsab,22.453918,88.387909,"228 Bus Stand, Garia Main Road, Mahamaya Tala, Garia, Kolkata-700084",CCU-S,H8qBqRY,22.453918,88.387909,0,,-1.585682856,0.629781208,1
95 Pally Jodhpur Park,22.508361,88.362913,"70A, Rahim Ostagar Rd, Jodhpur Park, Kolkata, West Bengal 700068",CCU-S,wVxuTMZ,22.508361,88.362913,0,,-0.781816535,-0.062799382,1
Kansaripara Sarbojanin Sarodotsab Committee,22.535769,88.342433,"38A, Kansaripara Road, Bhowanipore, Kolkata-700025",CCU-S,KVFF0j7,22.535769,88.342433,0,,-0.377129649,-0.630252194,1
Adi Dakshin Kalikata Barowari Samittee,22.516787,88.343197,"Rash Behari, Sahanagar, Kalighat, Kolkata, West Bengal 700026",CCU-S,9OOLVyt,22.516787,88.343197,0,,-0.657404257,-0.609083544,1
Tollygunge Regent Colony Sarbojonin Durga Utsav,22.489293,88.349618,"41/52, Netaji Subhash Chandra Bose Rd, Regent Colony, Tollygunge, Kolkata, West Bengal 700040",CCU-S,5G7t1pq,22.489293,88.349618,0,,-1.063360957,-0.431172679,1
Garia Sarbojanin Durgotsab Committee,22.465981,88.403179,"Garia Station Rd, Tentulberia, Nabagram, Panchpota, Kolkata, West Bengal 700084",CCU-S,UyGKvyV,22.465981,88.403179,0,,-1.407569243,1.052877128,1
Paschim Putiary Sarbojanin Nabo Durgotsav (Unnayani Sangha),22.483015,88.343703,"1/2, Taramoni Ghat Rd, Colony No.1, Paschim Putiary, Kolkata, West Bengal 700041",CCU-S,2iczbtB,22.483015,88.343703,0,,-1.156057406,-0.595063469,1
Deshapriya Park Durgotsab,22.518439,88.353527,"Rash Behari Ave, Manoharpukur, Kalighat, Kolkata, West Bengal 700029",CCU-S,biJy3MN,22.518439,88.353527,0,,-0.633012009,-0.322863449,1
Judge Bagan Recreation Unit,22.477416,88.339001,"Mahatma Gandhi Rd, Jiban Mohini Ghosh Park, Paschim Putiary, Kolkata, West Bengal 700041",CCU-S,HhOQFGJ,22.477416,88.339001,0,,-1.238728228,-0.725344872,1
Beltala Shakti Sangha,22.5256,88.351311,"Beltala Rd, Bakul Bagan, Bhowanipore, Kolkata, West Bengal 700026",CCU-S,3WQH1WI,22.5256,88.351311,0,,-0.527277815,-0.384263616,1
Behala Nutan Dal,22.500394,88.320315,"16, Sashibhusan Mukherejee Raod, Kolkata, West Bengal 700034",CCU-S,1ayb1Ga,22.500394,88.320315,0,,-0.899451547,-1.243090147,3
Behala Sanjib Palli,22.487004,88.309076,"Ho Chi Minh Sarani, Sanjib Pally, Behala, Kolkata, West Bengal 700034",CCU-S,xtgcAtu,22.487004,88.309076,0,,-1.097158691,-1.554496502,3
Raipur Club,22.474798,88.378133,"New Raipur Rd, Dakshin Raipur, Garia, Kolkata, West Bengal 700047",CCU-S,z5NaM2P,22.474798,88.378133,0,,-1.277383739,0.358911155,1
Ajoynagar Sarbojanin Durgotsav Society,22.488852,88.396304,"Ajoy Nagar, Mukundapur, Kolkata, West Bengal 700075",CCU-S,Uo8XY46,22.488852,88.396304,0,,-1.069872447,0.862386987,1
Shyama Pally Shyama Sangha,22.490875,88.371954,"29, Shyam Sunder Pally Main Road, Shyama Pally, Muchipara, Behala Mauza, Behala, Kolkata- 700061",CCU-S,VuE3TYC,22.490875,88.371954,0,,-1.040002279,0.187705543,1
Hindustan Pally Durga Puja [Tollygunge Place Club],22.499973,88.346706,"Russa Rd South 2nd Ln, Netajinagar, Rajendra Prasad Colony, Tollygunge, Kolkata, West Bengal 700033",CCU-S,6GpenVe,22.499973,88.346706,0,,-0.905667731,-0.511857376,1
Ramgarh Satapally Sarbojanin Durgotsav Committee,22.474398,88.376421,"Ramgarh E block, Kolkata-700047",CCU-S,6RPqdGp,22.474398,88.376421,0,,-1.283289853,0.311475647,1
HAZRA UDAYAN SANGHA,22.523378,88.348593,"109/19, Hazra, Kalighat, Kolkata, West Bengal 700026",CCU-S,4jmVFEk,22.523378,88.348593,0,,-0.560086275,-0.459573028,1
Dakshin Kolkata Tarun Samity Durga Puja,22.515614,88.341925,"23/7/3B, Tollygunge Road, Sahanagar, Kalighat, Kolkata, West Bengal",CCU-S,S6eSSzz,22.515614,88.341925,0,,-0.674723935,-0.644327683,1
Baruipur Pragati Sangha,22.367221,88.43189,"Subuddhipur, Arup Bhadra Sarani, Baruipur, Kolkata, West Bengal 700144",CCU-S,tGcePq7,22.367221,88.43189,0,,-2.865788625,1.848391663,1
Badamtala Ashar Sangha,22.517936,88.34375,"5, Nepal Bhattacharjee St, Kalighat, Kolkata, West Bengal 700026",CCU-S,3arE591,22.517936,88.34375,0,,-0.640438947,-0.59376121,1
Bosepukur Parijat Club Sarbojanin Durga Puja,22.523353,88.382366,"Bose Pukur Rd, Bosepukur, Kasba, Kolkata, West Bengal 700039",CCU-S,Iyhvin4,22.523353,88.382366,0,,-0.560455407,0.476197666,1
Tapoban Abasan Durgotsav,22.498907,88.409002,"Madurdaha Main Road, Madurdaha, Hussainpur, Kolkata, West Bengal 700107",CCU-S,9XPRHzp,22.498907,88.409002,0,,-0.921407523,1.214218813,1
Satellite Township Club,22.483875,88.287555,"Ho Chi Minh Sarani, New Shakuntala Park, Sarsuna, Kolkata, West Bengal 700061",CCU-S,XMN4dKB,22.483875,88.287555,0,,-1.143359263,-2.150792985,3
Khidderpore Sarbojanin Durgotsab,22.53896,88.324929,"Mansatala Ln, Khidirpur, Kolkata, West Bengal 700023",CCU-S,6nh9OKj,22.53896,88.324929,0,,-0.33001363,-1.115247019,3
Shibmandir Sarbojanin Durgotsab Samiti,22.511142,88.349772,"25, Lake Tample Road, Kolkata-700029",CCU-S,LveUF7w,22.511142,88.349772,0,,-0.740754282,-0.4269057,1
Jagaddal Balak Sangha Sarbojonin Durgotsab,22.422004,88.405633,"Eastern Metropolitan Bypass, KM Roy Chowdhury Road, Dakshin Jagaddal, Kolkata, West Bengal 700151",CCU-S,82nDf7x,22.422004,88.405633,0,,-2.056902108,1.120871718,1
Kidderpore Milan Sangha,22.541414,88.323145,"Watganj, Kolkata, West Bengal 700023",CCU-S,4QxI7KT,22.541414,88.323145,0,,-0.293779625,-1.164677478,3
Mahapuja Samity,22.529025,88.349732,"Ramesh Mitra Rd, Paddapukur, Bhowanipore, Kolkata, West Bengal 700025",CCU-S,jfvIkQc,22.529025,88.349732,0,,-0.47670672,-0.428014006,1
Monmohan Park Sarbojanin Durgotsab (Friends' Corner),22.48871,88.318783,"Manmohan Park, Raja Rammohan Roy Rd, Muradpur, Barisha, Kolkata, West Bengal 700008",CCU-S,mCrLU0h,22.48871,88.318783,0,,-1.071969118,-1.285538277,3
Haru Chandra Sporting Club Durga Puja,22.474269,88.29009,"Ghoshpara, Kolkata, West Bengal 700063",CCU-S,aSiq98X,22.474269,88.29009,0,,-1.285194574,-2.080554075,3
Barisha Sarbojanin Durgotsab,22.4798465,88.3079846,"35, K K Roychowdhury Rd, Subodh Pally, Paschim Barisha, Kolkata, West Bengal 700008",CCU-S,3aequDQ,22.4798465,88.3079846,0,,-1.202841207,-1.584736639,3
Golf Club Road Durga Puja,22.497555,88.347523,"73/26, Golf Club Rd, Uday Sankar Sarani, Rajendra Prasad Colony, Tollygunge, Kolkata-700033",CCU-S,Md0Mrck,22.497555,88.347523,0,,-0.941370187,-0.48922022,1
Vidyasagar Central Sarbojanin Durgotsav,22.481118,88.375093,"Vidya Sagar Main Rd, Vidyasagar Colony, Ganguly Bagan, Kolkata, West Bengal 700047",CCU-S,2CT08Yh,22.481118,88.375093,0,,-1.184067149,0.274679878,1
Purbachal Shakti Sangha,22.504944,88.388316,"22/10, Purbachal Main Rd, Ramlal Bazar, Haltu, Kolkata, West Bengal 700078",CCU-S,nkqgxtU,22.504944,88.388316,0,,-0.832269508,0.641058224,1
Suruchi Sangha (New Alipore),22.509053,88.334498,"Super Snack Bar, Block M 500 and 505, Station Rd, New Alipore, Kolkata, West Bengal 700053",CCU-S,o3hcucz,22.509053,88.334498,0,,-0.771598959,-0.85011245,3
Suryanagar Sarbojanin Durga Puja Committee,22.476493,88.358262,"1/20, Surya nagar, N.S.C. Bose Road , Tollygunge, Kolkata - 700040",CCU-S,9xp1o2Z,22.476493,88.358262,0,,-1.252356584,-0.191667694,1
Pragati Sangha Durgotsab Committee,22.477088,88.346821,"Purba Putiary,Regent Park, Kolkata-700093",CCU-S,sjvuysi,22.477088,88.346821,0,,-1.243571241,-0.508670995,1
Vivekananda Park Milan Chakra Club (Garia),22.462403,88.371195,"V-23/1, New Sonali Park, Vivekananda Park, Kamdahari, Kolkata, West Bengal 700084",CCU-S,JjKOHD3,22.462403,88.371195,0,,-1.460399426,0.166675432,1
Panchanna Gram Durgotsab Committee,22.528198,88.394793,"Eastern Metropolitan Bypass, Bidhan Nagar, Tiljala, Kolkata, West Bengal 700039",CCU-S,lVOR3qC,22.528198,88.394793,0,,-0.488917609,0.820520718,1
74 Pally Sarbojanin Durgotsab Kidderpore,22.539748,88.32528,"5B, Monilal Banerjee Rd, Khidirpur, Kolkata, West Bengal 700023",CCU-S,YwpISKE,22.539748,88.32528,0,,-0.318378587,-1.105521631,3
Suhrid Sangha,22.516629,88.346933,"Rash Behari Ave, Lake Market, Kalighat, Kolkata, West Bengal 700029",CCU-S,ar1EduT,22.516629,88.346933,0,,-0.659737172,-0.505567738,1
Babubagan Club,22.507931,88.369024,"14, Babu Bagan Ln, Dhakuria, Babu Bagan, Selimpur, Kolkata, West Bengal 700031",CCU-S,23AteTk,22.507931,88.369024,0,,-0.788165607,0.106522109,1
Panchanan Tala Sarbojonin Durgotsab Committee,22.503594,88.316721,"Panchanan Tala, Behala, Kolkata, West Bengal 700034",CCU-S,ZOuqi4P,22.503594,88.316721,0,,-0.85220264,-1.342671466,3
Betarpally Cultural Association,22.480255,88.348795,"9/8 C, Chandi Ghosh Rd, Kudghat, Moore Avenue, Tollygunge, Kolkata, West Bengal 700040",CCU-S,oT6OFH6,22.480255,88.348795,0,,-1.196809588,-0.453976081,1
Mominpore Sarbojanin,22.528451,88.322724,1 MEHER ALI MONDAL STREET KOLKATA-700027,CCU-S,DBgxPyN,22.528451,88.322724,0,,-0.485181993,-1.176342402,3
Pratapaditya Road Tricone Park Barowari Durga Puja Committee,22.513472,88.344734,"88 Ward, Pratapaditya Rd, Sahanagar, Kalighat, Kolkata, West Bengal 700026",CCU-S,YwzZsHq,22.513472,88.344734,0,,-0.706351172,-0.566496875,1
Amarabati Durga Puja Committee,22.523788,88.392602,"220, Naskarhat Rd, Amrabati, Kasba, Kolkata, West Bengal 700039",CCU-S,U6gfc9q,22.523788,88.392602,0,,-0.554032509,0.759813242,1
New Alipore Sarbojanin Durgotsav Samity,22.507111,88.337023,"DATTU PHADKAR CHILDRENS PARK, New Alipore, Kolkata, West Bengal 700053",CCU-S,4MASGcj,22.507111,88.337023,0,,-0.800273139,-0.780150617,3
Dipabali Co-operative Housing Puja Committee,22.48686,88.391007,"1050/2, P G, Survey Park, Santoshpur, Kolkata, West Bengal 700075",CCU-S,yJRaUvV,22.48686,88.391007,0,,-1.099284892,0.715619529,1
"Golf Green Sarbojanin Durgotsav Committee Phase 3,4,7",22.492158,88.362218,"Phase III,IV & VII,, Golf Green, Kolkata, West Bengal 700095",CCU-S,Y27dRov,22.492158,88.362218,0,,-1.021058421,-0.082056203,1
Baishnab Ghata Jatra Suru,22.470576,88.377922,"101B, Raja Subodh Chandra Mallick Rd, Baishnabghata, Garia, Kolkata, West Bengal 700047",CCU-S,hUHMWYh,22.470576,88.377922,0,,-1.339722766,0.353064839,1
Amardip Sangha,22.484463,88.330514,"192, Motilal Gupta Rd, Sodepur Kalitala, Sukanta Pally, Barisha, Kolkata, West Bengal 700082",CCU-S,enNnA5p,22.484463,88.330514,0,,-1.134677276,-0.960499755,3
Haridevpur Adarsha Samity,22.475988,88.334168,"Ustad Amir Ali Khan Sarani, Haridevpur, Paschim Putiary, Kolkata, West Bengal 700041",CCU-S,8YlQ4Cp,22.475988,88.334168,0,,-1.259813052,-0.859255977,3
Sthaniya Yuvak Brinda (Ashuti Netaji Sangha),22.472595,88.25612,West Bengal 700141,CCU-S,I363LVD,22.472595,88.25612,0,,-1.309911659,-3.021783177,3
Sonamukhi Gosthotala Progati Sangha Durga Puja,22.474242,88.277989,"Sonamukhi Road , Daspara,Kolkata-700141",CCU-S,ooJXtxn,22.474242,88.277989,0,,-1.285593237,-2.41584443,3
70 Pally Sarbojanin Durga Puja [Kasba Anchalik Yubak Brinda],22.519275,88.373638,"287 B. B. Chatterjee Road ,Kolkata 700042",CCU-S,bjmDAMs,22.519275,88.373638,0,,-0.620668232,0.234365238,1
4-Sight Prestige Cultural Association,22.463722,88.383518,"150, Garia Station Rd, Barhans, Garia, Kolkata, West Bengal 700084",CCU-S,4SI20YJ,22.463722,88.383518,0,,-1.440924018,0.508116887,1
Brijee Unnayan Samity Durgotsab Committee,22.468466,88.384922,"West,, Briji Road, Sreerampur, Garia, Kolkata, West Bengal 700084",CCU-S,I3Hc5da,22.468466,88.384922,0,,-1.370877514,0.547018437,1
Mahamayapur Sarbojanin Durgotsab Committee,22.45938,88.386486,"Mahamayapur School Road, Garia, Kolkata - 700084",CCU-S,YdXzUXP,22.45938,88.386486,0,,-1.505034878,0.590353212,1
Bhowanipur Muktadal,22.527443,88.343616,"Harish Mukherjee Rd, Jatin Das Park, Patuapara, Bhowanipore, Kolkata, West Bengal 700025",CCU-S,nWfT6or,22.527443,88.343616,0,,-0.500065398,-0.597474036,1
Bidhanpally Purbapara Sarbojanin Durgotsav Committee,22.468541,88.37241,"BIidhanpally, Garia, Kolkata-700084",CCU-S,8QhA337,22.468541,88.37241,0,,-1.369770117,0.200340235,1
Sahapur Nabashakti Sangha,22.508403,88.331179,"31/2, Sahapur, New Alipore, Kolkata, West Bengal 700038",CCU-S,pQKmRlo,22.508403,88.331179,0,,-0.781196393,-0.942074163,3
Bhowanipur Sanatan Dharmatsahini Sabha,22.529031,88.342999,"33, BALARAM BOSE GHAT ROAD, KOLKATA-700025",CCU-S,wh6SEES,22.529031,88.342999,0,,-0.476618128,-0.61456966,1
N.S.C. Sports Club Durga Puja,22.484672,88.359035,"2/65, Gandhi Colony, Kolkata-700092",CCU-S,ZqOZN0N,22.484672,88.359035,0,,-1.131591332,-0.170249675,1
Santoshpur Sonar Tori Durgotsav,22.491857,88.378544,"13, Avenue North, Kolkata 700075.",CCU-S,AirIyyF,22.491857,88.378544,0,,-1.025502771,0.370299002,1
Beltala Sarbojanin Durgotsab,22.481865,88.372325,"4/64B, VIDYASAGAR KOLKATA - 700047",CCU-S,07ZQC4K,22.481865,88.372325,0,,-1.173037482,0.197985084,1
Jagarani Sangha,22.481394,88.340746,"40, Panchanantala Rd, New Panchanantala, Paschim Putiary, Kolkata, West Bengal 700041",CCU-S,Oa4r2kT,22.481394,88.340746,0,,-1.179991931,-0.676995011,1
Sahapur Mitali Sangha,22.505306,88.325673,"14, Ishan Mondal Garden Road, Kolkata, West Bengal 700038",CCU-S,gkaLt9w,22.505306,88.325673,0,,-0.826924475,-1.094632522,3
Ballygunge Pally Sarbojanin Durgotsab Committee,22.526391,88.357686,"8B , Dover Road ,Kolkata-700026",CCU-S,ocgwYfn,22.526391,88.357686,0,,-0.515598476,-0.207627304,1
Mangalam Park Resisdents Association,22.485416,88.307949,"14, Ho Chi Minh Sarani, Sanjib Pally, Behala, Kolkata, West Bengal 700034",CCU-S,ePCNSBT,22.485416,88.307949,0,,-1.120605961,-1.585723031,3
Bosepukur Sitala Mandir Durgotsab Committee,22.519241,88.38499,"Bosepukur Road,Kasba, 1/27, Kolkata, West Bengal 700042",CCU-S,aSiXFwB,22.519241,88.38499,0,,-0.621170252,0.548902558,1
Bhai Bhai Sangha Sarbojanin,22.483172,88.181112,"38/c, Pandit Moti Lal Nehru Road, Samanta Para, Budge Budge, Kolkata, West Bengal 700137",CCU-S,LmiDqPN,22.483172,88.181112,0,,-1.153739257,-5.1000791,3
Poddar Nagar Sarbojanin Durgoutsav Committee,22.500899,88.364434,"5/1, Katju Nagar, Jadavpur, Kolkata, West Bengal 700032",CCU-S,GPJqIur,22.500899,88.364434,0,,-0.891995079,-0.020656036,1
Adarsha Pally Sarbojanin Durgotsav Committee,22.499953,88.327701,"No 165, Roy Bahadur Rd, Buroshibtalla, Behala, Kolkata, West Bengal 700034",CCU-S,XwnLNlv,22.499953,88.327701,0,,-0.905963037,-1.038441394,3
VIP Nagar Sarbojanin Durga Puja Committee,22.525504,88.396036,"12, VIP Nagar, Kolkata-700100",CCU-S,A1u2eFf,22.525504,88.396036,0,,-0.528695283,0.854961335,1
Dakshin Kolkata Sarbojanin Durgotsab,22.524378,88.33448,"Alipore, Kolkata, West Bengal 700027",CCU-S,2OCjJeg,22.524378,88.33448,0,,-0.545320992,-0.850611188,3
Barisha Udayan Pally Sabojanin Durga Puja,22.475241,88.309527,"Ward No.125, Diamond Harbour Rd, Udayan Pally, Barisha, Kolkata, West Bengal 700008",CCU-S,yCPkRYG,22.475241,88.309527,0,,-1.270842719,-1.542000349,3
Behala Friends Gosaipara Sarbojanin,22.501122,88.320429,"Auddy Bagan Basti, Behala, Kolkata, West Bengal 700034",CCU-S,0uX6C0Z,22.501122,88.320429,0,,-0.888702421,-1.239931474,3
Vivekananda Pally Sarbojanin Durga Puja,22.499082,88.307987,"45 Pally, Behala, Kolkata, West Bengal 700060",CCU-S,1WrALtG,22.499082,88.307987,0,,-0.918823599,-1.584670141,3
"JagriteeJagritee Durga Puja, Bhowanipore",22.530297,88.350885,"Rajshekhar Bose Sarani, Paddapukur, Bhowanipore, Kolkata, West Bengal 700025",CCU-S,JF3haVK,22.530297,88.350885,0,,-0.45792528,-0.396067078,1
Sahapur Suhrid Sangha Durga Puja Committee,22.508714,88.329027,"Rajani Mukherjee Road,Kolkata-70038",CCU-S,atMZSwa,22.508714,88.329027,0,,-0.77660439,-1.001701041,3
Bhowanipur Ritwik Club Durga Puja Committee,22.533087,88.346934,"76 A/76B, Padda PUkur Road, Bhowanipore, Kolkata, West Bengal 700020",CCU-S,weZ3gij,22.533087,88.346934,0,,-0.416730139,-0.50554003,1
Bengal United Club,22.512084,88.347812,"18, Kabir Rd,Lake Range, Kalighat,Kolkata, West Bengal 700026",CCU-S,iTAu3L5,22.512084,88.347812,0,,-0.726845385,-0.481212708,1
Neelachal Abasan,22.518125,88.388035,"700107, 98, Prantik Pally Rd, Nabapally, Rajdanga, East Kolkata Twp, Kolkata, West Bengal 700042",CCU-S,BBbdOSA,22.518125,88.388035,0,,-0.637648308,0.633272373,1
Selimpur Pally Sarbojanin Durgotsab Committee,22.504883,88.367864,"37/3A, Selimpur Rd, Dhakuria, Selimpur, Kolkata, West Bengal 700031",CCU-S,JdMJSf8,22.504883,88.367864,0,,-0.83317019,0.074381227,1
Baghajatin Park Housing Society Puja Committee,22.47953,88.392807,"Krishak Pally, Pancha Sayar, Kolkata, West Bengal 700094",CCU-S,kjy5xJl,22.47953,88.392807,0,,-1.207514419,0.765493311,1
Purba Barisha Sitalatala Kishore Sangha,22.480946,88.32156,"East Park, Barisha, Kolkata, West Bengal 700008",CCU-S,PIN4O7G,22.480946,88.32156,0,,-1.186606777,-1.208594114,3
Eden Residency Puja Committee,22.483302,88.411073,"2813, Nayabad Ave, Daspara, Rangapara, Nayabad, Kolkata, West Bengal 700094",CCU-S,PFLKDcC,22.483302,88.411073,0,,-1.15181977,1.271601371,1
Kasba Renaissance Club,22.519175,88.378205,"64, R.K. Chaterjee Road, Bosepukur, Kasba, Kolkata, West Bengal 700042",CCU-S,miKs4fB,22.519175,88.378205,0,,-0.622144761,0.360906106,1
Ekdalia Evergreen Club Durga Puja,22.521216,88.366581,"15, Ekdalia Road, Ekdalia, Ballygunge, Kolkata, West Bengal 700019",CCU-S,dOJIiki,22.521216,88.366581,0,,-0.592008818,0.038832303,1
Behala Pathak Para Sarbojonin Durgotsav,22.506745,88.320911,"Pathak Para, Behala, Kolkata, West Bengal 700034",CCU-S,mYVqSRf,22.506745,88.320911,0,,-0.805677233,-1.226576384,3
Pragati Sangha Sabojanin Durgotsav,22.494614,88.316649,"Bhupen Roy Rd, Jadu Colony, Sarada Pally, Kolkata, West Bengal 700034",CCU-S,QhLsKJu,22.494614,88.316649,0,,-0.984794885,-1.344666417,3
Chatterjee Colony Puja Committee,22.506416,88.330704,"P-130 A,S.N ROY ROAD,KOLKATA-700038",CCU-S,gtu48Ox,22.506416,88.330704,0,,-0.810535011,-0.9552353,3
Rajdanga Nabaday Sangha,22.513173,88.390008,"Rajdanga Main Road, Sarat Park, Rajdanga, Kasba, Kolkata-700107",CCU-S,Zs1gqk1,22.513173,88.390008,0,,-0.710765991,0.68793958,1
Ballygunge Purba Pally,22.522062,88.371234,"276/2 P. C. Sarkar, Rash Behari, Rash Behari Ave, Ekdalia, Ballygunge, Kolkata, West Bengal 700019",CCU-S,ssrQlme,22.522062,88.371234,0,,-0.579517388,0.167756031,1
Samaj Sebi Sangha(Ballygunge),22.516932,88.356058,"Rowland Row, Ballygunge, Kolkata, West Bengal 700029",CCU-S,XcimwCW,22.516932,88.356058,0,,-0.655263291,-0.252735369,1
Kidderpore Jubaghosthi Durga Puja,22.544072,88.319929,"30, Joy Krishna Paul Road, Andaman Dock, Khidirpur, Andaman Dock, Khidirpur, Kolkata-700023",CCU-S,DaiLhZ5,22.544072,88.319929,0,,-0.254533502,-1.253785303,3
Pallisree Sarbajanin Durgotsav Committee,22.483358,88.361413,"1, Pallisree, Regent Estate, Kolkata 700092",CCU-S,49Q7Da0,22.483358,88.361413,0,,-1.150992914,-0.104360867,1
Naktala Pally Unnayan Samity,22.474806,88.364303,"Naktala Pally Unnayan Samity, 1, Khanpur Rd, Naktala, Kolkata, West Bengal 700047",CCU-S,Zkwg0dX,22.474806,88.364303,0,,-1.277265617,-0.024285739,1
Kasba R.K. Chatterjee Road Adhibasi Brinda,22.517994,88.378348,"No.93/4, Rajkrishna Chatterjee Rd, Bosepukur, Kasba, Kolkata, West Bengal 700042",CCU-S,6qpvilZ,22.517994,88.378348,0,,-0.63958256,0.364868301,1
Bishalaxmitala Sarbojanin Durga Puja Committee,22.50926,88.315284,"8,Bishalaxmitala Road, Naskarpur, Behala, Kolkata, West Bengal 700060",CCU-S,sSRiCaK,22.50926,88.315284,0,,-0.768542545,-1.382487369,3
Behala Youngmen's Association,22.506932,88.32487,"69, Joykrishna Paul Rd, Sahapur, New Alipore, Kolkata, West Bengal 700038",CCU-S,OJHEyon,22.506932,88.32487,0,,-0.802916125,-1.11688177,3
48 Block Swiss Park Durgotsav Committee,22.505339,88.348958,"48/48, Purna Chandra Mitra Ln, Swiss Park, Tollygunge, Kolkata, West Bengal 700033",CCU-S,R1VGl2a,22.505339,88.348958,0,,-0.826437221,-0.449459733,1
Ajeya Sanghati,22.480887,88.337692,"47, Mahatma Gandhi Rd, Haridevpur, Paschim Putiary, Kolkata, West Bengal 700082",CCU-S,TUHOPNV,22.480887,88.337692,0,,-1.187477929,-0.761614195,1
Sonarpur Natun Pally Youth Club,22.437708,88.442823,"Middle Rd, Ghasiara, Rajpur Sonarpur, West Bengal 700150v",CCU-S,NByaBeN,22.437708,88.442823,0,,-1.825028098,2.151319475,1
Sahapur Maitri Sangha,22.510592,88.326138,"38, Sahapur, New Alipore, Kolkata, West Bengal 700038",CCU-S,ZnlfcZG,22.510592,88.326138,0,,-0.748875188,-1.081748462,3
Sarsuna Milan Tirtha Durga Puja,22.479002,88.294906,"8, Jadav Ghosh Rd, Kamala Park, Sarsuna, Kolkata, West Bengal 700061",CCU-S,7ktkqAp,22.479002,88.294906,0,,-1.215310488,-1.947113999,3
Barisha Janakalyan Sangha Durgotsav Committee,22.484934,88.313014,"18, Diamond Harbour Rd, Behala Chowrasta, Barisha, Sakher Bazar, Paschim Barisha, Kolkata-700008",CCU-S,7JjEKWO,22.484934,88.313014,0,,-1.127722828,-1.44538375,3
Singhi Park Sarbojanin,22.5208668,88.3631521,"16, Nandi St, Dover Terrace, Ballygunge, Kolkata, West Bengal 700029",CCU-S,RiEouKT,22.5208668,88.3631521,0,,-0.597164854,-0.056174481,1
Bengal Boys Training Association,22.518345,88.341363,"Kalighat Rd, Anami Sangha, Kalighat, Kolkata, West Bengal 700026",CCU-S,dfPDIDh,22.518345,88.341363,0,,-0.634399946,-0.659899386,1
Barisha Shakti Sangha,22.474384,88.315862,"92, Vidyasagar Sarani, Nutan Pally, Purba Barisha, Kolkata, West Bengal 700008",CCU-S,O9F7pvW,22.474384,88.315862,0,,-1.283496567,-1.366472343,3
Netaji Jatiya Sebadal Club,22.484724,88.357156,"130, Mirpara Marg, Ashwani Nagar, Regent Park, Kolkata, West Bengal 700040",CCU-S,3jU23Uz,22.484724,88.357156,0,,-1.130823537,-0.222312362,1
Bosepukur Talbagan Sarbojanin,22.516664,88.382412,"Tal Bagan, Bosepukur, Kasba, Kolkata, 700042",CCU-S,YR9wlnE,22.516664,88.382412,0,,-0.659220387,0.477472219,1
